,text,author
71,How Consumers Are Using Smartphones in Stores [STUDY] - Other findings: 52% used their smartphones to find a... http://tumblr.com/xyb14heien,7418df48-598b-49df-9ccb-be12715c21ea
72,6 Ways to Score a Job Through Twitter - Tweet like an industry expert Use twitter hashtags Connect with... http://tumblr.com/xyb14i4ycl,7418df48-598b-49df-9ccb-be12715c21ea
73,Photo: Holiday Shopping Online - Social Media Graphics http://tumblr.com/xyb14j7t94,7418df48-598b-49df-9ccb-be12715c21ea
74,Photo: The Santa Brand Book – Marketing Guidelines From The North Pole http://tumblr.com/xyb14jr9ld,7418df48-598b-49df-9ccb-be12715c21ea
75,I just got a $5 credit for movies and TV shows @username. Click http://amzn.to/hh8gTP to get yours. #get5,7418df48-598b-49df-9ccb-be12715c21ea
76,Photo: Cool Infographics - Blog - Christmas in the World 2010 http://tumblr.com/xyb14k6xhc,7418df48-598b-49df-9ccb-be12715c21ea
77,Photo: jerrylieveld: disciplines of design http://t.co/JknDTMy2,7418df48-598b-49df-9ccb-be12715c21ea
78,Photo: (via A Lot of Android Phones and Condoms Share the Same Name) http://t.co/bJJRaGHJ,7418df48-598b-49df-9ccb-be12715c21ea
79,Photo: 5 Innovative Technologies Changing Health Care [VIDEOS] http://tumblr.com/xyb14nd3vg,7418df48-598b-49df-9ccb-be12715c21ea
80,Photo: Visualizing Bloodtests http://tumblr.com/xyb14noxpe,7418df48-598b-49df-9ccb-be12715c21ea
81,The Shrinking Female IT Workforce - Women in mid-management are leaving IT at an alarming rate. The tough... http://tumblr.com/xyb14ogk6w,7418df48-598b-49df-9ccb-be12715c21ea
82,"Photo: › Recognizing that females have risen to 44% of the American football fan population, the NFL opened... http://tumblr.com/xyb14ovfi8",7418df48-598b-49df-9ccb-be12715c21ea
83,Sports and Social Media: Why the Best Is Yet to Come - Fans have proven time and again that they want to... http://tumblr.com/xyb14pa0qm,7418df48-598b-49df-9ccb-be12715c21ea
84,"New Studies Show That Your Spending Habits Say a Lot About How Cool You Are - › according to a new study,... http://t.co/bKubGid9",7418df48-598b-49df-9ccb-be12715c21ea
85,"Startup HealthRally hopes social is the secret ingredient for wellness - › [HealthRally], a new San... http://t.co/nb7tIgRY",7418df48-598b-49df-9ccb-be12715c21ea
86,"Why a Woman's Razor Costs More Than a Man's, and Other Fun Facts - The New York Times confirms that gender... http://t.co/QsvYYUkT",7418df48-598b-49df-9ccb-be12715c21ea
87,75+ Ways to Do Good With Social Media http://tumblr.com/xyb14posy6,7418df48-598b-49df-9ccb-be12715c21ea
88,Photo: What the jobs data tells us: Trends in health care hiring http://t.co/K4mXdlKi,7418df48-598b-49df-9ccb-be12715c21ea
89,"Love Your Users - › In November 2009, a pharmacist working for the Department of Veterans Affairs was... http://tumblr.com/xyb14q3z8h",7418df48-598b-49df-9ccb-be12715c21ea
90,Video: Name: DailyFeats Big Idea: DailyFeats offers a way for people to get motivated to achieve their... http://t.co/uqmKC784,7418df48-598b-49df-9ccb-be12715c21ea
91,Photo: ilovecharts: http://t.co/aLhphKsu,7418df48-598b-49df-9ccb-be12715c21ea
92,Photo: Behind the Scenes of the World’s First Live-Tweeted Open-Heart Surgery (via Mashable) Doctors at... http://t.co/iBjxXUUP,7418df48-598b-49df-9ccb-be12715c21ea
93,"The Big Squeeze - Pressed for higher productivity, yet pinched by flat wages, many IT workers are ready to... http://tumblr.com/xyb14qkly5",7418df48-598b-49df-9ccb-be12715c21ea
94,"Video: Health I.T.- Advancing Care, Empowering Patients (via Discovery CME) Discovery Channel presents an... http://t.co/3knev6IF",7418df48-598b-49df-9ccb-be12715c21ea
95,Photo: How a Niche Shopping Site Plans to Transform Local Economies (via hellodoctorkitty) http://tumblr.com/xyb14vflzi,7418df48-598b-49df-9ccb-be12715c21ea
96,Fashion Line Gets an Interactive Twist with Microsoft Tags - › Shoppers can use the Microsoft Tag Reader app... http://tumblr.com/xyb14vwr7i,7418df48-598b-49df-9ccb-be12715c21ea
97,Photo: Facebook status updates: young people are self-centered and old ramble http://tumblr.com/xyb14wfyhq,7418df48-598b-49df-9ccb-be12715c21ea
98,The Simplified Model via http://t.co/a7wElc2I http://t.co/gdu4ayyC,7418df48-598b-49df-9ccb-be12715c21ea
99,The Extended Model via http://t.co/a7wElc2I http://t.co/0TYtEJFf,7418df48-598b-49df-9ccb-be12715c21ea
0,Must see: @username 'How people in science see each other' http://t.co/pDaxYcb (via @username),62bffe2f-1a49-4c79-9f53-ed2e666d41cf
1,"#TablaSinde RT: @username: I'm broadcasting from Android phone, live on Ustream - http://t.co/2Ux1SGlz - 15:58 p.m. sep 15",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
2,"@username: el artículo de @username: ""The statistical error that just keeps on coming"" http://t.co/7MMJxI8n",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
3,"1h32m! RT: @username: James Hendler's talk at #ESWC2011: Maybe too technical for WCIM students, but some may [...] http://t.co/K9cPua0i",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
4,"Dan S. Wallach ""Rebooting the CS publication process"" http://t.co/h9pu1jD2 #openaccess (hope link will be)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
5,no Bilbao date ;-( RT: @username: Thurston announces European tour dates for November/December http://t.co/NeeT0BpZ. On sale...,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
6,I agree RT: @username: Loved old @username tagging (a great tagcentric tool). Why change it to 'stacks' #newdelicious? http://t.co/Wn1ldm1G,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
7,RT: @username: MT @username stop scientists spending all their time writing grant proposals http://t.co/dzGmIG4n (via @username),62bffe2f-1a49-4c79-9f53-ed2e666d41cf
8,Encuesta vista por ahí: 'Which of the following systems of indexing is more relevant? EBSCO/ISI/INSPEC/SCOPUS' ¿y la opción 'none'? #fail,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
9,"I agree with @username in that, from a CS view, NeXT computer was very relevant, and usability a value to foster, yet today",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
10,RT @username [1] http://t.co/DTGnoJ0X [2] http://t.co/OidZC69y [3] http://t.co/ujvKOqdv,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
11,"o sea que Dart http://t.co/t9W0wvbm (via @username) es reemplazo de Google a JavaScript; pero ""structured web programming"" ¡¿ein?!",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
12,"""fundamental problems in the language [JavaScript] (like the existence of a single Number primitive)"" http://t.co/7glq0SXp",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
13,"'The goal of “developer usability” ensures that...' http://t.co/CHaaYotT is a good goal, but...",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
14,"... maybe ""developer usability"" goes against ""user usability""? Are flaws in JS, or are they in the very 'web app' conception?",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
15,"terminando de corregir ejercicio 1 flex #compi1 ""Ain't too good"" [Rory Gallagher, 1975; as usual, so missed]",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
16,@username we would like to do something #Turing #ATY ideas welcome!,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
17,"@username may agree, but the problem is that the web is not the best way for interacting with *people* cc/ @username @username",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
18,"@username ""I prefer to interact with web than with some people"" una verdad como un templo xDDD @username @username",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
19,"""Fixing the Process of Computer Science Refereeing"" Bertrand Meyer http://t.co/tcVjbF8f",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
20,"another 'bomb': http://t.co/cMWZ2O5f ""software engineering is NOT now engineering""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
21,European Association for Programming Languages and Systems (EAPLS) PhD Award 2011: Call for Nominations http://t.co/SqNN4cWa,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
22,@username eso se llama tesis de Church-Turing (por Alonzo Church y Alan Turing),62bffe2f-1a49-4c79-9f53-ed2e666d41cf
23,[1] Julian Assange http://cryptome.org/0002/ja-conspiracies.pdf 'conspiracy' as a weighted connected graph of (hidden) data flow,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
24,[2] @username http://blog.pseudolog.com/article/wikileaks transparency as *the* antidote against conspiracy,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
25,[3] Beware!! #opendata could be revolutionary!!,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
26,@username ¿son *aplicaciones web*?,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
27,"@username thanks for the RT and many more thanks for your 'shrinking method', a lesson in <140 chars!!!",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
28,"@username absolutely impressive, thank you very much for the ref. http://t.co/wdeswY3j cc/ @username @username @username @username @username",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
29,"@username sorry, but I think it should be ""3383.5 W·h (Watt x Hour)""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
30,congrats!!!!! @username and all @username : release of our #publications #semantic #search #engine: http://t.co/Q7dRBobY,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
31,"Menuda 'hawaian crazy' (half of) me acabó de comer con @username , Leire, Pilar y @username",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
32,http://t.co/0yrhY7gF (1000xthanks 2 @username)  #cyc2011,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
33,"Congratulations, a very good idea RT: @username: European Scientific Societies in Informatics is a fact http://t.co/BfuMaGil",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
34,"@username your #android 2.3.5 FOTA has messed up *again* my calendar and contacts, exactly as the may 2.3 FOTA http://t.co/wf4ktQvh I am angry",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
35,@username thanks,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
36,"confirming [http://t.co/EzXBSd9R] that e-book formats are not very suitable for sci-tech docs (lack of support for equations, f-)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
37,"'f-' in the last tweet was a mistake, nothing to try to understand ;-)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
38,:nts: The ATS Programming Language http://t.co/gGSZk5Fg http://t.co/Xu7FtWce,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
39,@username What's the problem in each year being different? I don't see the point...,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
40,OMGx100!! RT: @username: Triple OMG! Awkward robotic kissing machine for the Internet of Things http://t.co/sz8DuaTD via @username,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
41,"""In an unregulated world, the least-principled people rise to the top"" [senior positions in modern financial corps.] http://t.co/pdPNzFgB",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
42,oyéndolo ahora RT: @username: Lucia Echevarria owned por David Bravo http://t.co/REFW9O1A,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
43,"'intellectual property', what else?: ""Elsevier alone made over US$1b in adjusted operating profits in 2010"" http://t.co/iwNvWhLD",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
44,Join me & change your profile picture to protest SOPA: http://t.co/7vqO0bcl #BlackoutSOPA,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
45,@username http://t.co/VZnPM0r5 'undo send' maximum delay 30s -> not what I needed :(,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
46,"problems never come alone: as my battery is dying, my mouse... http://t.co/DtFuas70",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
47,"FYI @username: I don't like AT ALL the new look of http://t.co/eQUO3uYk , pretty #UNUSABLE for many tasks (where is Scholar link?, for ex.)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
48,"@username of course, regular expressions, what else? ;-) #cyc2011 #compi",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
49,@username: listen RT: @username: Your users aren’t stupid. Why does your site make them feel that way? #UCD #UI http://t.co/LYTk7UQR,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
50,"Eitan Gurari, 'An Introduction to the Theory of Computation' (1989) full (web) online!!!! http://t.co/gNDzr8y1 #cyc2011 #compi1",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
51,"#RWA RT: @username: Research Bought, Then Paid For - NYTimes http://t.co/uGGh5iLC",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
52,contundente RT: @username @username Academic publishers have become the enemies of science. http://t.co/imV9S1Lr #RWA,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
53,"@username: @username has just stolen my comment... agree 100% with him (Obj-C +3.9%, Py -3.0%)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
54,stunning: cultural centers are Lisbon (of course) and... Biscay!!! RT: @username: Computer Model Replays Europe's... http://t.co/IA7efP8D,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
55,"y atentos a esto http://t.co/IcyiGW41 ""collect personal information from [] anyone who uses [] social media [] to...""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
56,Edited by Javier García Zubía et al. RT: @username: New publication: Using Remote Labs in Education http://t.co/Ps2Qw3uu,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
57,relevant also for #linkedopendata ? (via @username) RT: @username: Occupy Science? | The Scientist http://t.co/T9knZ5Ih,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
58,"One of my favorites, from 1988 LP 'Starfish': Check out ""Destination"" by The Church Band - http://t.co/6J6mui2D",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
59,He apoyado la petición Say to @username we want a single #opendata license in the #EU #1OdataLicenseEU - http://t.co/nuRDkWzT,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
60,"+100 RT: @username: ""I had a problem and decided to use Java. Now I have a ProblemFactory.""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
61,"tracking: modeS 344158, altitude 22925 ft (6987 m) and ascending, course 274º, speed 385 knots (713 Km/h)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
62,"Progresamos a pesar nuestro, o Feyerabend sigue teniendo razón 'John Nash’s Letter to the NSA' by Noam Nisan http://t.co/XUaN5JmD",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
63,"via @username RT: @username: The ""Spanish Theory"" of software project management http://t.co/oUOoW0GP",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
64,"""impact factor [...] means EXACTLY NOTHING about any given published article"" http://t.co/ZiBTif86 (caps were italic in the original)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
65,"""toll-access publishers [...] know how to game impact factor: publish lots of review articles and pressure authors to cite [...]""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
66,"¿¡¿¡¿¡CÓMO!?!?!? Entre los firmantes contra #FRPAA ""University of the Basque Country Press"" http://t.co/IgeykBcc http://t.co/5YuYOcLW",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
67,@username among those opposing to #FRPAA; not @username http://t.co/IgeykBcc,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
68,"Krugman: ""even more austerity does [...] reinforce the downward spiral, and bring the possibility of real catastrophe nearer."" #alegria",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
69,"Absolutely!!! RT: @username: Email footers such as legal, antivirus stuff, etc shouldn't be considered as payload",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
70,"En el Antzokia, antes The Pepper Pots, ahora Sweet Vandals, y luego The Cherry Boppers #soul #train #fest",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
71,"to be read MT: @username: Innovator's Patent Agreement from Twitter, important step towards sanity in the #patent system https://t.co/EpIefK4a",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
72,"+FFFF ""@username: A definitive guide for parsing numbers with regular expressions. http://t.co/OUnhF08a"" vía @username",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
73,"#9->""Computer Systems Analyst"", #15->""Web Developer"" http://t.co/0J0k1mGH",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
74,of course: http://t.co/SPuyQ4U1,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
75,@username esto (kokoxily) http://t.co/xBlpVUfc  ¿es un 'family mart'?,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
76,"vaya, vaya, vaya #OpenAccess RT: @username: New post: Fresh blood in OA http://t.co/QkIWMCr8",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
77,"""To accept that the functionality of a computer program can be protected by copyright would amount to making it possible to..."" (cont.)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
78,"""... monopolise ideas, to the detriment of technological progress and industrial development""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
79,"... and I think that the argument does not only apply to software, of course.",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
80,"#paperWriting #lesson #1 RT: @username: Several approaches have been proposed in the literature in the last years.
 (un estándar)",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
81,"#lesson #2 RT: @username: @username y lo de ""there hasn't been too much research in this area "" == ""google no me devolvió ningún resultado""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
82,"draft: ""open-access publishing 'will be the norm' in research receiving funding."" http://t.co/AQHmaYcO #OpenAccess #AccesoAbierto",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
83,"""@username: Rory Gallagher - Tattoo'd Lady http://t.co/Lkif8N9L"" very very very good!!!",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
84,+1 RT: @username: How you know you are getting old http://t.co/qqIPo54N,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
85,one more (via @username) RT: @username: Impact Factor predicting citations even worse now than 20 years ago: http://t.co/7sKiSDjt,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
86,#pomodoro (corrigiendo #compi2) round #1,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
87,"after Elsevier, it's now time for Springer http://t.co/3Hz4H9FE #springergate",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
88,"""Properly restrained child ... data showed that the center rear seat IS NOT a safer seating position than either of the outboard rear seats""",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
89,but less RAM ;-) RT: @username: Your computer is a universal #Turing machine with a screen & more processing power http://t.co/UsEGZSgS,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
90,"should read this, but haven't got the time RT: @username: The state of javascript (... Fluent Conf.): http://t.co/kK6HIgM5",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
91,another thing to read RT: @username: The Next Generation of Ada – Ada 2012 | About Ada | Ada Answers... http://t.co/22IFBx06,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
92,it's the end of #compi1 as we know it (but I don't know if I feel fine) http://t.co/gRGquvfK,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
93,"#Turing at Manchester, programme: http://t.co/QV7uFDAI",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
94,#Turing now talking Vinton Cerf,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
95,"#Turing M.O. Rabin is talking; Rabin & D. Scott introduced in 1959 *nondeterminism*, absolutely fundamental concept in computing",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
96,"#Turing Rabin's PhD advisor was Alonzo Church http://t.co/atZFyl28, the other man behind the Church-Turing thesis",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
97,"#Turing on the other hand, Dana Scott (with C. Strachey) later developed 'denotational semantics', another milestone in #computing",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
98,"#Turing ""Turing is a hero to us"" http://t.co/sg9QE43t",62bffe2f-1a49-4c79-9f53-ed2e666d41cf
99,#Turing completed the first six!!,62bffe2f-1a49-4c79-9f53-ed2e666d41cf
0,Amp It Up: How to Get Better Results From Bella Vi Amp'd Up Weight Loss Supplements - http://t.co/GYlSIcvn8X via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
1,In case you ever wanted to know...lol. <3 http://t.co/LtUyNcaeCL,f28ad171-3a6b-4f88-a3c9-feebe7b86747
2,Fix Your Finances: 10 Blissfully Easy Ways to Save Money http://t.co/9iWPhCsoOL,f28ad171-3a6b-4f88-a3c9-feebe7b86747
3,Fix Your Finances: 10 Blissfully Easy Ways to Save Money http://t.co/THwtwL0UXK,f28ad171-3a6b-4f88-a3c9-feebe7b86747
4,Fix Your Finances: 10 Blissfully Easy Ways to Save Money http://t.co/mSZWWFOFHf,f28ad171-3a6b-4f88-a3c9-feebe7b86747
5,"Abundance: Free Opportunity to Create a Better Life, Have More Money http://t.co/62X8C2bQ9d",f28ad171-3a6b-4f88-a3c9-feebe7b86747
6,"Abundance: Free Opportunity to Create a Better Life, Have More Money http://t.co/OV4XDJNNsg",f28ad171-3a6b-4f88-a3c9-feebe7b86747
7,At Dressel's Public House http://t.co/KklLcFclJQ,f28ad171-3a6b-4f88-a3c9-feebe7b86747
8,Fish n chips http://t.co/pMUoKCTTej,f28ad171-3a6b-4f88-a3c9-feebe7b86747
9,Romaine wedge salad http://t.co/cOhX0jolDC,f28ad171-3a6b-4f88-a3c9-feebe7b86747
10,Ambiance http://t.co/vyR0rWPqDw,f28ad171-3a6b-4f88-a3c9-feebe7b86747
11,More ambiance at the pub http://t.co/T4OTxPQNRa,f28ad171-3a6b-4f88-a3c9-feebe7b86747
12,Bottomless water http://t.co/rOPDUUIpce,f28ad171-3a6b-4f88-a3c9-feebe7b86747
13,Hub at the pub http://t.co/riH4y3G9RQ,f28ad171-3a6b-4f88-a3c9-feebe7b86747
14,Ambiance http://t.co/kHq7D5FSC6,f28ad171-3a6b-4f88-a3c9-feebe7b86747
15,Just posted a photo http://t.co/NUZoKgLyC4,f28ad171-3a6b-4f88-a3c9-feebe7b86747
16,Chips n dips #oldschool http://t.co/6RuRpEs2C8,f28ad171-3a6b-4f88-a3c9-feebe7b86747
17,"My week on twitter: 6 Mentions, 12.9K Mention Reach, 2 Replies, 2 Retweets, 199 Retweet Reach. via http://t.co/ABZWbHFJTJ",f28ad171-3a6b-4f88-a3c9-feebe7b86747
18,Had to do it! http://t.co/fIoQb2Avjy,f28ad171-3a6b-4f88-a3c9-feebe7b86747
19,"Abundance: Free Opportunity to Create a Better Life, Have More Money http://t.co/89X0frzMGo",f28ad171-3a6b-4f88-a3c9-feebe7b86747
20,"Abundance: Free Opportunity to Create a Better Life, Have More Money http://t.co/sMPfuixdSP",f28ad171-3a6b-4f88-a3c9-feebe7b86747
21,You bring about what you think about.,f28ad171-3a6b-4f88-a3c9-feebe7b86747
22,Meow lol http://t.co/PNxxsjeHhO,f28ad171-3a6b-4f88-a3c9-feebe7b86747
23,This girl is growing up way too fast!! <3 my baby girl,f28ad171-3a6b-4f88-a3c9-feebe7b86747
24,Love my family <3,f28ad171-3a6b-4f88-a3c9-feebe7b86747
25,Blissful Style Tip: How to Tie a Loop Knot in a Magic Scarf - http://t.co/ujsPobvlEq via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
26,Fountain of Youth: Do HGH Pills Work? - http://t.co/M41CO2mPXI via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
27,Help Us Help You: Get Your It Works! From Project Blissful - http://t.co/ejWfsgilza via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
28,Fountain of Youth: Do HGH Pills Work? http://t.co/nMVI8zBTfA on @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
29,Debt free is the new sexy. And here's a way you can get super-sexy from home. :) #WAH #itworks http://t.co/dTXgAEbrMc,f28ad171-3a6b-4f88-a3c9-feebe7b86747
30,"Work-At-Home Business Opportunity: Distributor for All-Natural Supplements, Body Wraps http://t.co/rsDgO3DqvB via @username",f28ad171-3a6b-4f88-a3c9-feebe7b86747
31,"Work-At-Home Business Opportunity: Distributor for Supplements, Body Wraps - http://t.co/DeXBfQiQ97 via @username #WAHM",f28ad171-3a6b-4f88-a3c9-feebe7b86747
32,Fountain of Youth: Do HGH Pills Work? http://t.co/bI7wAIQ6xc,f28ad171-3a6b-4f88-a3c9-feebe7b86747
33,Fountain of Youth: Do HGH Pills Work? http://t.co/o0IKp2D3rd,f28ad171-3a6b-4f88-a3c9-feebe7b86747
34,Fountain of Youth: Do HGH Pills Work? http://t.co/rnDY78ytL3,f28ad171-3a6b-4f88-a3c9-feebe7b86747
35,Fountain of Youth: Do HGH Pills Work? http://t.co/CDUSHxW96h,f28ad171-3a6b-4f88-a3c9-feebe7b86747
36,Fountain of Youth: Do HGH Pills Work? http://t.co/tcWXTfNNt7,f28ad171-3a6b-4f88-a3c9-feebe7b86747
37,Fountain of Youth: Do HGH Pills Work? http://t.co/sUnSa2K2fM,f28ad171-3a6b-4f88-a3c9-feebe7b86747
38,Fountain of Youth: Do HGH Pills Work? http://t.co/HRmcyz8Fru,f28ad171-3a6b-4f88-a3c9-feebe7b86747
39,Blissful Style Tip: How to Tie a Loop Knot in a Magic Scarf http://t.co/6URyuOBuIO on @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
40,This Moment http://t.co/EHjgTOJEu6,f28ad171-3a6b-4f88-a3c9-feebe7b86747
41,This Moment http://t.co/d83wSFHY2h,f28ad171-3a6b-4f88-a3c9-feebe7b86747
42,March's Top 5 Influencer Marketing Campaigns on Triberr http://t.co/dm8K1rGMk6 via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
43,This Moment http://t.co/MsYYoOb69Y,f28ad171-3a6b-4f88-a3c9-feebe7b86747
44,This Moment http://t.co/qDKGUqfZ75,f28ad171-3a6b-4f88-a3c9-feebe7b86747
45,#random Today almost makes me miss working election days with my former Patch colleagues. Something about the... http://t.co/Kwr6N4da4j,f28ad171-3a6b-4f88-a3c9-feebe7b86747
46,Is Honey Boo Boo the Definition of an American Family? http://t.co/QTSIoB7VwG,f28ad171-3a6b-4f88-a3c9-feebe7b86747
47,Is Honey Boo Boo the Definition of an American Family? http://t.co/0ng5ynqP6R,f28ad171-3a6b-4f88-a3c9-feebe7b86747
48,10 new unfollowers and 1 new follower (hello! hello!) in the last week. Via http://t.co/9Gx3QGK6lM,f28ad171-3a6b-4f88-a3c9-feebe7b86747
49,Church. ;) http://t.co/dCRstVIHWv,f28ad171-3a6b-4f88-a3c9-feebe7b86747
50,"That moment you acknowledge and recognize a flaw in your thinking, and instead of beating yourself up, you make a... http://t.co/gCRi6y1i3y",f28ad171-3a6b-4f88-a3c9-feebe7b86747
51,Is Honey Boo Boo the Definition of an American Family? http://t.co/nGLjj6P2aJ,f28ad171-3a6b-4f88-a3c9-feebe7b86747
52,Is Honey Boo Boo the Definition of an American Family? http://t.co/chfkAZXcFm,f28ad171-3a6b-4f88-a3c9-feebe7b86747
53,Ready for Your Life to Get a Whole Lot Better? Here's a #Free Pass to Abundance for Life #LOA #LifeHack http://t.co/AbquFqPZ6V,f28ad171-3a6b-4f88-a3c9-feebe7b86747
54,Ready for Your Life to Get a Whole Lot Better? Here's a #Free Pass to Abundance for Life #LOA #LifeHack http://t.co/2SP5NIMXkP,f28ad171-3a6b-4f88-a3c9-feebe7b86747
55,Fear is the Root of Your Problems http://t.co/EkKI0T2aND,f28ad171-3a6b-4f88-a3c9-feebe7b86747
56,Fear is the Root of Your Problems http://t.co/jCj0YNjyk2,f28ad171-3a6b-4f88-a3c9-feebe7b86747
57,@username Thanks for sharing! You're now featured on http://t.co/EDVuHmkN2T,f28ad171-3a6b-4f88-a3c9-feebe7b86747
58,Booty-ful News: New Reasons to Love Your Big Butt - http://t.co/R5Mli7wPBY via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
59,"Amanda's Story: Model, Actress and New Mom on Losing the Baby Weight - http://t.co/I4jTtjue1j via @username",f28ad171-3a6b-4f88-a3c9-feebe7b86747
60,Find out what model/actress/spokesperson Amanda has to say about how I helped her out after she had her baby--and... http://t.co/eG4qSHqCgI,f28ad171-3a6b-4f88-a3c9-feebe7b86747
61,The winds of change are a blowin',f28ad171-3a6b-4f88-a3c9-feebe7b86747
62,Sometimes something silly seizes  smiles,f28ad171-3a6b-4f88-a3c9-feebe7b86747
